mac_address,time_scanned,rssi,payload
e3:74:0f:e0:d7:ea,00:00:38.134,-18,07ff4c0012020002
56:4f:aa:0c:9d:5e,00:00:38.169,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:38.738,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:39.014,-18,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:39.267,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:39.538,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:39.816,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:40.091,-17,02011a020a070cff4c0010073a1f4717a8f028
e3:74:0f:e0:d7:ea,00:00:40.126,-17,07ff4c0012020002
56:4f:aa:0c:9d:5e,00:00:40.369,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:40.647,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:40.924,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:41.221,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:41.521,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:41.757,-17,02011a020a070cff4c0010073a1f4717a8f028
56:4f:aa:0c:9d:5e,00:00:42.035,-17,02011a020a070cff4c0010073a1f4717a8f028
e3:74:0f:e0:d7:ea,00:00:42.136,-17,07ff4c0012020002
56:4f:aa:0c:9d:5e,00:00:42.313,-17,02011a020a070cff4c0010073a1f4717a8f028
