mac_address,time_scanned,rssi,payload
0f:db:2e:56:00:ad,00:02:57.072,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:57.116,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:57.161,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:57.325,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:57.389,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:57.442,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:57.448,-23,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:57.629,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:57.665,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:57.722,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:57.822,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:57.946,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:58.017,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:58.038,-24,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:58.213,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:58.223,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:58.306,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:58.408,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:58.499,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:58.584,-24,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:58.591,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:58.776,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:58.777,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:58.857,-23,02011a0bff4c0010064d1dc2416368
f1:e5:15:9d:3a:b8,00:02:58.921,-25,07ff4c0012020000
7c:93:f3:ce:ac:93,00:02:59.056,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:59.142,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:59.144,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:59.327,-22,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:59.329,-22,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:59.401,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:59.546,-25,02011a0bff4c00090603f664408fb7
